StateFormated,DateFormated,TimeFormated,Crash_TypeFormated,Bus_InvolvementFormated,Heavy_Rigid_Truck_InvolvementFormated,Speed_LimitFormated,Road_UserFormated,GenderFormated,AgeFormated
7,36570,0.64,3,1,3,100,2,2,60
7,36570,0.22,3,1,3,100,6,1,18
4,36570,0.25,1,1,3,60,4,2,47
2,36572,0.25,1,1,3,100,2,2,19
2,36572,0.66,1,1,3,100,2,1,65
2,36573,0.77,2,1,3,60,7,2,9
7,36573,0.6,1,1,3,100,2,2,68
8,36573,0.05,3,1,3,110,2,2,23
8,36573,0.62,1,1,3,80,2,1,54
2,36574,0.99,3,1,3,60,6,2,18
2,36574,0.99,3,1,3,60,2,2,18
2,36574,0.83,1,1,3,70,6,2,57
2,36574,0.88,3,1,3,80,2,2,19
7,36574,0.41,1,1,3,80,6,1,29
4,36574,0.04,1,1,3,100,2,2,30
4,36574,0.04,1,1,3,100,6,1,4
8,36574,0.97,3,1,3,90,6,2,22
6,36574,0.84,3,1,3,100,2,2,18
6,36574,0.84,3,1,3,100,6,2,17
6,36574,0.84,3,1,3,100,6,2,16
6,36574,0.84,3,1,3,100,6,2,24
3,36574,0.75,3,1,3,60,2,1,38
3,36574,0.77,2,1,3,80,7,2,66
2,36575,0.14,1,1,3,70,6,2,21
2,36575,0.67,1,1,3,70,2,2,47
2,36575,0.95,2,1,3,100,7,2,17
2,36576,0.39,3,1,3,100,2,1,17
7,36576,0.81,3,1,3,100,6,2,28
7,36576,0.74,1,1,3,60,4,2,19
5,36576,0.46,3,1,3,100,2,2,43
8,36577,0.05,3,1,3,110,2,2,23
8,36577,0.05,3,1,3,110,6,2,38
2,36578,0.43,1,1,3,60,6,1,73
2,36578,0.43,1,1,3,60,2,2,79
7,36578,0.92,2,1,3,60,7,2,56
7,36578,0.4,1,1,3,60,6,1,19
4,36578,0.71,1,1,3,80,2,1,27
5,36578,0.7,1,1,3,60,6,2,18
6,36578,0.79,3,1,3,100,2,2,21
2,36579,0.63,1,1,3,70,6,2,85
7,36579,0.39,1,1,3,100,2,2,76
4,36579,0.58,1,1,3,100,6,1,44
8,36579,0.97,3,1,3,60,6,2,14
2,36580,0.51,1,1,3,100,2,1,22
2,36580,0.79,3,1,3,100,2,1,26
2,36580,0.79,3,1,3,100,6,2,42
7,36580,0.68,1,1,3,100,4,2,28
2,36581,0.57,1,1,3,100,2,2,24
2,36581,0.65,1,1,3,100,2,2,76
2,36581,0.99,1,1,3,60,6,2,16
2,36581,0.99,1,1,3,60,2,1,18
7,36581,0.85,1,1,3,100,2,2,22
2,36582,0.84,3,1,3,80,6,1,29
2,36582,0.3,1,1,3,60,6,1,17
7,36582,0.64,1,1,3,60,4,2,45
7,36582,0.87,1,1,3,80,2,1,25
5,36582,0.8,3,1,3,40,6,2,18
5,36582,0.74,3,1,3,100,2,1,22
2,36583,0.92,3,1,3,60,4,2,29
7,36583,0.67,1,1,3,60,4,2,40
7,36583,0.42,3,1,3,80,6,1,65
8,36583,0.06,3,1,3,110,2,2,31
6,36583,0.7,3,1,3,100,4,2,29
2,36584,0.85,2,1,3,60,7,2,49
7,36584,0.5,3,1,3,110,2,1,21
4,36584,0.42,3,1,3,60,2,1,48
2,36585,0.88,1,1,3,100,2,2,36
7,36585,0.71,1,1,3,60,4,2,38
4,36585,0.29,1,1,3,80,2,2,26
2,36586,0.37,2,1,3,50,7,2,52
7,36586,0.55,2,1,3,90,7,2,32
8,36586,0.58,1,1,3,70,2,2,38
2,36587,0.89,3,1,3,80,6,2,17
2,36587,0.83,1,1,3,60,4,2,16
2,36587,0.64,1,1,3,50,2,2,87
7,36587,0.99,1,1,3,100,2,2,30
4,36587,0.21,3,1,3,60,4,2,32
4,36587,0.54,2,1,3,60,7,1,77
4,36587,0.88,3,1,3,60,4,2,41
8,36587,0.73,2,1,3,60,7,2,67
2,36588,0.04,1,1,3,100,4,2,20
7,36588,0.65,2,2,3,80,7,2,13
7,36588,1,3,1,3,100,2,2,18
4,36588,0.92,1,1,3,60,2,1,28
5,36588,0.42,3,1,3,110,6,2,51
5,36588,0.39,3,1,3,100,4,2,28
7,36589,0.76,3,1,3,70,4,2,46
7,36589,0.49,3,1,3,100,2,1,19
7,36589,0.81,1,1,3,70,6,2,47
7,36589,0.24,1,1,3,100,1,2,45
2,36590,0.9,2,1,3,60,7,2,69
7,36590,0.7,1,1,3,100,2,2,48
7,36590,0.8,1,1,3,90,2,1,37
8,36590,0.13,3,1,3,60,2,2,17
8,36590,0.13,3,1,3,60,6,2,17
3,36590,0.2,3,1,3,900,6,2,25
7,36592,0.77,3,1,3,100,6,2,22
7,36592,0.43,1,1,3,100,2,2,75
4,36592,0.58,1,1,3,80,2,2,17
5,36592,0.76,1,1,3,60,2,1,34
8,36592,0.67,2,1,3,90,7,1,2
2,36593,0.22,2,1,3,80,7,2,42
2,36593,0.31,3,1,3,100,2,2,26
2,36593,0.67,1,1,3,70,2,2,29
2,36593,0.64,3,1,3,110,2,2,59
7,36593,0.28,1,1,3,100,2,1,45
7,36593,0.56,1,1,3,60,2,1,37
2,36594,0.27,2,1,3,60,7,1,68
2,36594,0.86,1,1,3,80,6,2,62
7,36594,0.37,3,1,3,100,6,1,12
5,36594,0.22,1,1,3,110,2,2,45
8,36594,0.63,1,1,3,80,6,1,80
8,36594,0.63,1,1,3,80,2,1,64
3,36594,0.44,3,1,3,900,2,1,34
2,36595,0.94,2,1,3,50,7,1,26
5,36595,0.54,3,1,3,60,4,2,27
5,36595,0.89,1,1,3,100,6,1,80
5,36595,0.93,1,1,3,110,4,2,28
2,36596,0.21,1,1,3,100,2,2,72
2,36596,0.17,1,1,3,50,2,2,37
3,36596,0.1,3,1,3,60,6,2,18
7,36597,0.93,3,1,3,80,6,2,17
7,36597,0.07,3,1,3,60,2,2,21
5,36597,0.76,3,1,3,100,4,2,36
5,36597,0.67,2,1,3,60,7,2,87
8,36597,0.49,1,1,3,110,2,2,17
8,36597,0.49,1,1,3,110,6,2,17
7,36598,0.34,1,1,3,60,1,2,27
7,36598,0.81,3,1,3,60,2,1,36
8,36598,0.84,3,1,3,60,4,2,26
6,36598,0.59,1,1,3,100,2,1,56
2,36599,0.43,1,1,3,60,6,1,87
2,36599,0.48,2,1,3,60,7,1,63
7,36599,0.46,1,1,3,60,2,2,91
4,36599,0.79,1,1,3,100,2,2,35
5,36599,0.69,1,1,3,110,6,2,4
5,36599,0.69,1,1,3,110,2,2,71
8,36599,0.34,1,1,3,110,2,2,41
2,36600,0.8,1,1,3,70,2,2,20
2,36600,0.98,2,1,3,80,7,2,18
7,36601,0.33,2,1,3,60,7,1,76
7,36601,0.91,3,1,3,80,2,1,44
4,36601,0.71,3,1,3,100,2,2,48
4,36601,0.96,3,1,3,70,6,2,18
8,36601,0.6,3,1,3,110,2,2,43
2,36602,0.13,3,1,3,70,2,2,21
2,36602,0.64,2,1,3,60,7,1,77
2,36602,0.63,1,1,3,60,6,1,79
2,36602,0.85,1,1,3,80,2,1,17
2,36602,0.85,1,1,3,80,6,1,16
2,36602,0.85,1,1,3,80,6,1,17
5,36602,0.75,1,1,3,110,2,2,25
8,36602,0.65,2,1,3,60,7,2,2
7,36603,0.75,3,1,3,60,6,2,17
7,36603,0.25,3,1,3,100,2,2,60
7,36603,0.42,1,1,3,60,6,1,40
4,36603,0.29,1,1,3,100,6,2,22
4,36603,0.67,1,1,3,60,6,1,63
4,36603,0.58,1,1,3,100,4,2,25
2,36604,0.83,1,1,3,100,6,1,52
7,36604,0.65,3,1,3,110,6,1,41
7,36604,0.65,3,1,3,110,2,2,45
7,36604,0.6,3,1,3,100,2,2,90
4,36604,0.96,1,1,3,100,2,2,22
4,36604,0.96,1,1,3,100,6,2,22
4,36604,0.96,1,1,3,100,6,2,23
4,36604,0.96,1,1,3,100,6,1,25
4,36604,0.96,1,1,3,100,6,2,25
4,36604,0.67,3,1,3,80,4,2,39
8,36604,0.18,3,1,3,110,2,2,21
7,36605,0.38,3,1,3,100,6,2,21
7,36605,0.63,1,1,3,100,2,2,31
7,36605,0.57,1,1,3,110,6,2,56
7,36605,0.91,1,1,3,100,6,1,65
7,36605,0.59,2,1,3,60,7,1,62
4,36605,0.33,3,1,3,100,6,2,13
4,36605,0.33,3,1,3,100,6,2,13
2,36606,0.29,1,1,3,80,2,2,46
2,36606,0.63,1,1,3,100,2,2,23
2,36606,0.63,1,1,3,100,6,1,46
2,36606,0.63,1,1,3,100,6,1,41
7,36606,0.83,1,1,3,100,1,2,48
